"ID","FULLNAME","EMAIL","BIRTHDATE_DAY","BIRTHDATE_MONTH","BIRTHDATE_YEAR","COUNTRY_NAME","COUNTRY_ABBREVIATION","DDD","MOBILE_DEVICE_OS","CURRENCY_ID","CURRENCY_NAME","AMOUNT","AVG_AMOUNT_MONTH","USE_ECOMMERCE","LAST_STOCK_BOUGHT_TAG","LAST_STOCK_BOUGHT_NAME","LAST_STOCK_BOUGHT_CATEGORY"
"1688","HEPHZIBAH LAVERNA","hephzibah-lavernakathryne@inc.com.u","7","7","1975","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","280346","31114.333333333332","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1689","LAURE NADY","laure-nadymyrtie@hotmail.com.b","18","4","1978","BRASIL","BRA","+55","SANSUNG","US","DOLAR","905095","43692.416666666664","False","ADDDF","ADIDAS"","FITNESS"
"1690","ANITRA DESIRAE","anitra-desiraetiffanie@yahoo.com.m","15","6","1989","MEXICO","MEX","+92","XIAOMI","US","DOLAR","953401","61929.5","False","NKE","NIKE INC.","FITNESS"
"1691","MARGEAUX TIFFANI","margeaux-tiffanielysha@inc.com.u","7","8","1986","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","14163","27552.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1692","DYANN JEHANNA","dyann-jehannabianca@yahoo.com.m","13","6","1990","MEXICO","MEX","+92","SANSUNG","US","DOLAR","885552","70312.5","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1693","DOROTEA SHANDIE","dorotea-shandiemisty@hotmail.com.a","14","9","1976","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","306129","27583.666666666668","False","DIS","THE WALT DISNEY COMPANY","FUN"
"1694","MARIETTE GABRIELLA","mariette-gabriellagaby@yahoo.com.m","18","8","2000","MEXICO","MEX","+92","IOS","US","DOLAR","934944","21728.666666666668","False","APPL","APPLE INC.","TECHNOLOGY"
"1695","ETHELYN HELEN-ELIZABETH","ethelyn-helen-elizabethnelle@outlook.com.b","17","4","1983","BRASIL","BRA","+55","IOS","US","DOLAR","840948","78659.83333333333","False","ADDYY","ADIDAS"","FITNESS"
"1696","CAYLA MARLEEN","cayla-marleenelysha@gmail.com.m","22","4","1986","MEXICO","MEX","+92","OTHER","US","DOLAR","999258","24367.583333333332","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1697","ANJANETTE BRITA","anjanette-britamartguerita@gmail.com.m","15","3","1988","MEXICO","MEX","+92","XIAOMI","US","DOLAR","727803","31865.833333333332","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1698","HENDRIKA TRISH","hendrika-trishlucky@gmail.com.a","17","8","1976","ARGENTINA","ARG","+90","IOS","US","DOLAR","837948","68987.0","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1699","ESTER ANNIS","ester-annismelina@hotmail.com.b","21","11","1993","BRASIL","BRA","+55","OTHER","US","DOLAR","574512","51921.083333333336","True","ADS.F","ADIDAS"","FITNESS"
"1700","JESSY BERTI","jessy-bertiwillow@yahoo.com.a","14","7","1976","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","867013","7756.083333333333","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1701","NADEEN LORRY","nadeen-lorryaurie@yahoo.com.u","2","7","1986","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","572719","80664.0","True","ADDDF","ADIDAS"","FITNESS"
"1702","GATES JO","gates-jodesdemona@hotmail.com.u","15","8","1988","UNITED_STATES","USA","+91","IOS","US","DOLAR","447634","9917.083333333334","False","ADS.F","ADIDAS"","FITNESS"
"1703","KIPPY ARLY","kippy-arlygerladina@yahoo.com.a","29","9","1981","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","284124","24516.666666666668","True","ADDYY","ADIDAS"","FITNESS"
"1704","FIDELITY TIFF","fidelity-tiffjelene@hotmail.com.u","15","1","1982","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","731535","36664.916666666664","True","ADDDF","ADIDAS"","FITNESS"
"1705","RANEE KRISTYN","ranee-kristynadrienne@hotmail.com.m","13","2","1987","MEXICO","MEX","+92","XIAOMI","US","DOLAR","424930","15960.583333333334","True","APPL","APPLE INC.","TECHNOLOGY"
"1706","NELL STACI","nell-stacilarina@inc.com.u","18","4","2000","UNITED_STATES","USA","+91","IOS","US","DOLAR","961406","73006.08333333333","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1707","LAUREEN LUCILIA","laureen-luciliamaryrose@outlook.com.b","1","7","1995","BRASIL","BRA","+55","OTHER","US","DOLAR","452201","49401.333333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1708","MATELDA MAGGEE","matelda-maggeenada@inc.com.u","13","9","1988","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","982925","61684.166666666664","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1709","POOH BECKA","pooh-beckajuanita@hotmail.com.b","6","8","1977","BRASIL","BRA","+55","XIAOMI","US","DOLAR","245219","73277.66666666667","False","ADDYY","ADIDAS"","FITNESS"
"1710","JANEL BRANDY","janel-brandyleilah@outlook.com.m","28","1","1980","MEXICO","MEX","+92","SANSUNG","US","DOLAR","837611","25693.75","True","NKE","NIKE INC.","FITNESS"
"1711","CANDIE LYSSA","candie-lyssazea@gmail.com.m","29","5","1997","MEXICO","MEX","+92","SANSUNG","US","DOLAR","139200","53168.333333333336","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1712","AERIELL TOMMI","aeriell-tommisibeal@hotmail.com.u","15","3","1988","UNITED_STATES","USA","+91","OTHER","US","DOLAR","633193","35637.5","True","ADS.F","ADIDAS"","FITNESS"
"1713","DARBIE RIKKI","darbie-rikkirubina@gmail.com.m","20","1","1984","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","590712","20750.416666666668","True","ADSG-U.TI","ADIDAS"","FITNESS"
"1714","PHYLLIS CHEREY","phyllis-chereytamarah@hotmail.com.m","21","9","1983","MEXICO","MEX","+92","XIAOMI","US","DOLAR","762194","58957.583333333336","True","ADDDF","ADIDAS"","FITNESS"
"1715","NANON SHENA","nanon-shenamorganne@yahoo.com.b","23","6","1997","BRASIL","BRA","+55","SANSUNG","US","DOLAR","414989","38305.583333333336","False","DIS","THE WALT DISNEY COMPANY","FUN"
"1716","RUBIA LOLETA","rubia-loletahester@outlook.com.a","2","7","1996","ARGENTINA","ARG","+90","IOS","US","DOLAR","390346","47638.166666666664","False","ADS.F","ADIDAS"","FITNESS"
"1717","LOUISE HETTI","louise-hetticaren@yahoo.com.m","13","8","1985","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","56043","390.5","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1718","GLENNIE CAMILLE","glennie-camilleadelheid@outlook.com.a","22","4","1993","ARGENTINA","ARG","+90","OTHER","US","DOLAR","551999","40270.333333333336","True","ADS.F","ADIDAS"","FITNESS"
"1719","AUREA AURLIE","aurea-aurlieallie@hotmail.com.m","28","11","1975","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","699654","47201.25","False","ADDDF","ADIDAS"","FITNESS"
"1720","NELLY DELA","nelly-delaelectra@outlook.com.m","29","8","1971","MEXICO","MEX","+92","SANSUNG","US","DOLAR","230149","61344.916666666664","False","APPL","APPLE INC.","TECHNOLOGY"
"1721","ESTA GENNIFER","esta-genniferflori@outlook.com.a","7","4","1997","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","527023","80195.58333333333","True","NKE","NIKE INC.","FITNESS"
"1722","JAYNE EACHELLE","jayne-eachelledido@hotmail.com.m","17","11","2003","MEXICO","MEX","+92","XIAOMI","US","DOLAR","588837","53152.916666666664","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1723","MARLEE ELKA","marlee-elkakimmi@hotmail.com.u","11","1","1989","UNITED_STATES","USA","+91","OTHER","US","DOLAR","861071","27142.416666666668","False","ADSG-U.TI","ADIDAS"","FITNESS"
"1724","SHAUNA MERCIE","shauna-mercietonye@inc.com.u","30","8","1984","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","505378","37813.083333333336","True","ADDDF","ADIDAS"","FITNESS"
"1725","NORINE BERNIE","norine-berniekrystyna@gmail.com.b","7","10","2003","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","555895","50257.75","False","NKE","NIKE INC.","FITNESS"
"1726","GUI ERINN","gui-erinnnyssa@gmail.com.m","21","11","1972","MEXICO","MEX","+92","SANSUNG","US","DOLAR","19027","4158.583333333333","True","ADSG-U.TI","ADIDAS"","FITNESS"
"1727","GRETE JOSEY","grete-joseyleola@yahoo.com.a","26","4","2000","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","579010","69812.16666666667","False","ADS.F","ADIDAS"","FITNESS"
"1728","ANTONIETTA PHILIPA","antonietta-philipaguinevere@gmail.com.m","19","9","1975","MEXICO","MEX","+92","IOS","US","DOLAR","678363","20494.25","False","ADDDF","ADIDAS"","FITNESS"
"1729","LILITH QUINTA","lilith-quintacarla@yahoo.com.m","14","10","2004","MEXICO","MEX","+92","IOS","US","DOLAR","995707","67009.75","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1730","ALMIRE LELAH","almire-lelahvelma@inc.com.u","15","4","1990","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","233773","39219.166666666664","False","NKE","NIKE INC.","FITNESS"
"1731","LINZY ROCHELLE","linzy-rochelleines@yahoo.com.u","1","2","2002","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","964348","68609.75","True","NKE","NIKE INC.","FITNESS"
"1732","REIKO HALEY","reiko-haleylolly@outlook.com.m","12","4","1992","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","185545","10404.75","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1733","LUCKY DIONNE","lucky-dionnejordan@yahoo.com.a","24","9","1985","ARGENTINA","ARG","+90","IOS","US","DOLAR","923864","10922.75","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1734","MICHAL EMALEE","michal-emaleewilli@hotmail.com.b","14","12","1975","BRASIL","BRA","+55","XIAOMI","US","DOLAR","41240","83172.5","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1735","DINAH CATHLEEN","dinah-cathleenketty@gmail.com.b","29","9","1995","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","522184","57639.333333333336","False","NKE","NIKE INC.","FITNESS"
"1736","GALE LIVIA","gale-livialilli@hotmail.com.u","7","4","1986","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","958572","18507.0","False","ADSG-U.TI","ADIDAS"","FITNESS"
"1737","MARIDEL KATHLEEN","maridel-kathleendulcie@inc.com.b","2","12","1982","BRASIL","BRA","+55","IOS","US","DOLAR","235503","42881.0","True","NKE","NIKE INC.","FITNESS"
"1738","TRUDY CILKA","trudy-cilkaellyn@hotmail.com.b","22","7","1993","BRASIL","BRA","+55","OTHER","US","DOLAR","699981","56523.666666666664","False","ADS.F","ADIDAS"","FITNESS"
"1739","PEARL LEENA","pearl-leenapris@gmail.com.m","26","3","1979","MEXICO","MEX","+92","SANSUNG","US","DOLAR","294560","83060.08333333333","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1740","JOLY ARDYCE","joly-ardycerosalinde@gmail.com.a","13","8","2003","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","477448","78564.66666666667","False","ADDYY","ADIDAS"","FITNESS"
"1741","BENDITE JACQUETTA","bendite-jacquettaabra@yahoo.com.b","20","10","1970","BRASIL","BRA","+55","SANSUNG","US","DOLAR","466865","67047.0","False","ADDYY","ADIDAS"","FITNESS"
"1742","GERT ALLY","gert-allylynnea@hotmail.com.u","25","6","1995","UNITED_STATES","USA","+91","OTHER","US","DOLAR","34553","25729.666666666668","False","ADDDF","ADIDAS"","FITNESS"
"1743","AVA JANICE","ava-janicecharyl@hotmail.com.a","5","6","1978","ARGENTINA","ARG","+90","OTHER","US","DOLAR","333999","81706.91666666667","False","DIS","THE WALT DISNEY COMPANY","FUN"
"1744","HETTY KAROLINA","hetty-karolinarosamund@hotmail.com.u","27","7","1983","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","354975","44298.25","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1745","BIBBYE FLOR","bibbye-florreiko@outlook.com.m","27","4","2000","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","846141","61954.583333333336","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1746","TESS MAVRA","tess-mavrapansy@yahoo.com.b","21","4","1995","BRASIL","BRA","+55","OTHER","US","DOLAR","901592","2121.75","False","APPL","APPLE INC.","TECHNOLOGY"
"1747","CHARMAINE BLAKE","charmaine-blakelynde@hotmail.com.m","23","4","1975","MEXICO","MEX","+92","XIAOMI","US","DOLAR","408707","63280.25","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1748","GEORGIE ANNAMARIA","georgie-annamariamickie@hotmail.com.u","28","6","1985","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","121210","27552.333333333332","False","APPL","APPLE INC.","TECHNOLOGY"
"1749","ANA CYNTHY","ana-cynthydi@hotmail.com.b","26","10","1981","BRASIL","BRA","+55","SANSUNG","US","DOLAR","114996","192.66666666666666","False","ADSG-U.TI","ADIDAS"","FITNESS"
"1750","NOELYN VANIA","noelyn-vaniaodele@outlook.com.b","12","11","1993","BRASIL","BRA","+55","XIAOMI","US","DOLAR","621089","43323.5","True","ADSG-U.TI","ADIDAS"","FITNESS"
"1751","DARSIE ULA","darsie-ulabeverlie@yahoo.com.a","14","7","2004","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","960977","16114.083333333334","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1752","ENID LORAINE","enid-loraineameline@yahoo.com.a","22","1","1999","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","258500","18670.166666666668","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1753","FILIA VIVI","filia-viviconstance@hotmail.com.u","16","8","1991","UNITED_STATES","USA","+91","IOS","US","DOLAR","33638","3166.75","False","APPL","APPLE INC.","TECHNOLOGY"
"1754","LULITA LANETTE","lulita-lanetteliv@inc.com.a","27","2","2004","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","112202","23049.416666666668","False","ADS.F","ADIDAS"","FITNESS"
"1755","MALLISSA KORRIE","mallissa-korrieneda@inc.com.u","5","2","1984","UNITED_STATES","USA","+91","IOS","US","DOLAR","474874","81277.33333333333","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1756","RICI SANDE","rici-sanderanice@gmail.com.a","15","6","1984","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","364967","23715.0","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1757","WINNE MASHA","winne-mashaelnora@yahoo.com.b","27","9","1991","BRASIL","BRA","+55","IOS","US","DOLAR","28190","62104.083333333336","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1758","FRANNIE ELISABETH","frannie-elisabethamanda@yahoo.com.u","22","10","1993","UNITED_STATES","USA","+91","OTHER","US","DOLAR","616162","64096.583333333336","False","ADS.F","ADIDAS"","FITNESS"
"1759","AUDRE ANDI","audre-andicaresse@inc.com.a","12","1","1997","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","446033","35432.416666666664","True","ADDYY","ADIDAS"","FITNESS"
"1760","JOYAN REINE","joyan-reinechristiane@yahoo.com.m","6","1","1983","MEXICO","MEX","+92","OTHER","US","DOLAR","783421","65587.41666666667","False","ADDDF","ADIDAS"","FITNESS"
"1761","SHERLINE CAMILLE","sherline-camillegleda@yahoo.com.u","23","5","1992","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","973831","27344.833333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1762","MARLO BELVIA","marlo-belviamildred@inc.com.m","27","12","1998","MEXICO","MEX","+92","IOS","US","DOLAR","39475","43973.0","False","ADDDF","ADIDAS"","FITNESS"
"1763","COLETTE MARIKA","colette-marikamalinde@inc.com.a","4","11","1985","ARGENTINA","ARG","+90","IOS","US","DOLAR","182579","65811.33333333333","False","NKE","NIKE INC.","FITNESS"
"1764","NONAH GOLDI","nonah-goldipolly@gmail.com.m","28","1","1978","MEXICO","MEX","+92","XIAOMI","US","DOLAR","54339","21935.0","False","NKE","NIKE INC.","FITNESS"
"1765","ALYSSA CHRISTIANE","alyssa-christianemelamie@gmail.com.a","10","7","2001","ARGENTINA","ARG","+90","IOS","US","DOLAR","355239","2458.6666666666665","True","ADDDF","ADIDAS"","FITNESS"
"1766","LOUISETTE CORDEY","louisette-cordeymarcelia@inc.com.a","20","5","1997","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","288677","18760.833333333332","True","ADDDF","ADIDAS"","FITNESS"
"1767","PIA MORGEN","pia-morgenalmeria@hotmail.com.u","28","5","2004","UNITED_STATES","USA","+91","IOS","US","DOLAR","298098","26105.666666666668","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1768","CARLY GENNA","carly-gennahanna@outlook.com.u","23","11","1991","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","923894","39064.666666666664","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1769","BIDDIE CLAUDELLE","biddie-claudellesarette@gmail.com.m","12","9","1998","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","460699","55087.583333333336","True","NKE","NIKE INC.","FITNESS"
"1770","LITA CHERLYN","lita-cherlyndemetra@yahoo.com.u","26","6","1995","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","41905","72350.75","False","DIS","THE WALT DISNEY COMPANY","FUN"
"1771","DIONE RANNA","dione-rannalavinia@yahoo.com.b","20","10","1970","BRASIL","BRA","+55","IOS","US","DOLAR","961365","32695.0","True","NKE","NIKE INC.","FITNESS"
"1772","CICELY EDIE","cicely-ediedorree@gmail.com.u","10","4","1993","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","635452","70101.33333333333","False","ADDYY","ADIDAS"","FITNESS"
"1773","CHERLYN CHELSY","cherlyn-chelsyviviyan@inc.com.m","21","12","1986","MEXICO","MEX","+92","SANSUNG","US","DOLAR","617344","24489.416666666668","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1774","LESLI PAOLA","lesli-paolacaril@outlook.com.u","12","4","1998","UNITED_STATES","USA","+91","IOS","US","DOLAR","761540","8368.333333333334","True","ADSG-U.TI","ADIDAS"","FITNESS"
"1775","GIRALDA KASEY","giralda-kaseyrosy@inc.com.a","23","4","2003","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","923658","4639.5","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1776","SONDRA JOELIE","sondra-joeliegerrilee@inc.com.b","8","12","1997","BRASIL","BRA","+55","SANSUNG","US","DOLAR","8821","21249.583333333332","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1777","CRISTEN RAQUEL","cristen-raquelkenna@inc.com.m","30","9","1982","MEXICO","MEX","+92","OTHER","US","DOLAR","645694","11635.333333333334","True","APPL","APPLE INC.","TECHNOLOGY"
"1778","MARIQUILLA CASEY","mariquilla-caseyaili@gmail.com.u","5","4","1988","UNITED_STATES","USA","+91","IOS","US","DOLAR","237261","5110.166666666667","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1779","LYNNELL JILLANA","lynnell-jillanaagnes@yahoo.com.m","4","5","1978","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","647871","36123.333333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1780","NEILLE RHODA","neille-rhodaarabel@outlook.com.b","4","2","1993","BRASIL","BRA","+55","OTHER","US","DOLAR","30505","19854.416666666668","False","DIS","THE WALT DISNEY COMPANY","FUN"
"1781","BEITRIS AVIVAH","beitris-avivahangil@inc.com.a","29","10","1991","ARGENTINA","ARG","+90","OTHER","US","DOLAR","478694","38761.833333333336","False","ADDDF","ADIDAS"","FITNESS"
"1782","LARINA GENEVIEVE","larina-genevievegennifer@inc.com.u","13","1","1989","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","118525","6245.25","False","NKE","NIKE INC.","FITNESS"
"1783","JACKLIN AMMAMARIA","jacklin-ammamariaperrine@gmail.com.a","28","11","1994","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","519217","10084.0","False","ADSG-U.TI","ADIDAS"","FITNESS"
"1784","IVETT ADORNE","ivett-adorneira@gmail.com.u","6","8","1990","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","804026","42903.666666666664","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1785","JO-ANNE XENIA","jo-anne-xeniabernardina@outlook.com.u","28","9","1984","UNITED_STATES","USA","+91","OTHER","US","DOLAR","210743","30053.833333333332","True","APPL","APPLE INC.","TECHNOLOGY"
"1786","ELFRIDA STAFANI","elfrida-stafaniethelin@inc.com.b","21","4","1979","BRASIL","BRA","+55","OTHER","US","DOLAR","798711","441.3333333333333","True","ADDYY","ADIDAS"","FITNESS"
"1787","RANA RAYNA","rana-raynaxylia@outlook.com.m","28","1","1986","MEXICO","MEX","+92","SANSUNG","US","DOLAR","515834","25149.583333333332","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1788","MODESTIA FELICITY","modestia-felicitylaurette@gmail.com.b","7","5","1996","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","384987","66265.66666666667","True","DIS","THE WALT DISNEY COMPANY","FUN"
"1789","LACY MAUREENE","lacy-maureenefreddi@inc.com.m","29","11","1988","MEXICO","MEX","+92","IOS","US","DOLAR","191160","48107.083333333336","False","APPL","APPLE INC.","TECHNOLOGY"
"1790","MARJI TRACEE","marji-traceemaddy@gmail.com.b","7","4","1980","BRASIL","BRA","+55","SANSUNG","US","DOLAR","851382","51680.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1791","PANDORA CARRY","pandora-carrykarrah@inc.com.b","16","5","1981","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","835441","32669.916666666668","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1792","VERONIKA PRISSIE","veronika-prissiejill@hotmail.com.u","3","4","1983","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","529817","38563.666666666664","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"1793","ERINNA LADONNA","erinna-ladonnalonnie@inc.com.u","6","7","1997","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","297667","75141.0","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"1794","AURIA COLLETTE","auria-collettedemetria@yahoo.com.m","5","7","1983","MEXICO","MEX","+92","SANSUNG","US","DOLAR","709943","17333.583333333332","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"1795","AMANDIE MARLA","amandie-marlavirginie@gmail.com.a","13","10","1981","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","91072","19393.583333333332","False","ADDDF","ADIDAS"","FITNESS"
"1796","GNNI ANNADIANE","gnni-annadianedaisy@hotmail.com.b","12","6","1978","BRASIL","BRA","+55","SANSUNG","US","DOLAR","757485","41721.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"1797","RAQUEL CHERRI","raquel-cherrifern@gmail.com.b","13","1","1992","BRASIL","BRA","+55","XIAOMI","US","DOLAR","328615","25812.333333333332","True","ADDDF","ADIDAS"","FITNESS"
"1798","AGNESE DIXIE","agnese-dixielindsey@gmail.com.u","11","5","1995","UNITED_STATES","USA","+91","OTHER","US","DOLAR","674770","5677.583333333333","True","ADSG-U.TI","ADIDAS"","FITNESS"
"1799","PERIA DANIT","peria-danitmarianna@inc.com.u","14","3","1989","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","994653","38551.833333333336","True","ADDYY","ADIDAS"","FITNESS"
